20050509	0.006911263	0.00002	0.0000183	0.086970136
20050510	-0.011185493	0.0000363	0.0000296	0.184854848
20050511	0.004456252	0.0000567	0.0000576	-0.015746942
20050512	-0.009640816	0.000051	0.000051	0.000751128
20050513	-0.004048932	0.0000969	0.0000955	0.014971052
20050516	0.01020673	0.000035	0.0000311	0.112965364
20050517	0.006849902	0.000034	0.0000358	-0.052439642
20050518	0.010204949	0.0000284	0.0000272	0.043632221
20050519	0.004882566	0.0000317	0.0000274	0.135246305
20050520	-0.001843009	0.000022	0.0000189	0.140589974
20050523	0.004196391	0.0000291	0.0000237	0.184120543
20050524	-0.0000836	0.0000288	0.0000266	0.078224116
20050525	-0.002674691	0.0000177	0.0000191	-0.081888358
20050526	0.006034194	0.0000146	0.0000142	0.024972282
20050527	0.001249583	0.00000868	0.00000911	-0.049440484
20050531	-0.006156918	0.0000268	0.0000197	0.266416805
20050601	0.009125157	0.0000454	0.0000432	0.049384579
20050602	0.00149328	0.0000192	0.0000182	0.051696047
20050603	-0.006461233	0.0000281	0.0000253	0.100562531
20050606	0.00150075	0.0000124	0.00000982	0.20522691
20050607	-0.00041625	0.0000318	0.0000288	0.096410852
20050608	-0.001832265	0.0000209	0.0000211	-0.009886825
20050609	0.005340008	0.0000354	0.000035	0.011539384
20050610	-0.002323844	0.0000218	0.0000178	0.185286489
20050613	0.002329257	0.0000352	0.0000329	0.064918938
20050614	0.002821811	0.000024	0.0000223	0.068610992
20050615	0.001903501	0.0000302	0.0000257	0.147479437
20050616	0.00338675	0.0000212	0.0000198	0.066994717
20050617	0.001070223	0.0000195	0.0000188	0.034245197
20050620	-0.000822368	0.0000206	0.0000196	0.047485101
20050621	-0.001646091	0.0000211	0.0000184	0.127657639
20050622	0.000659522	0.0000203	0.0000215	-0.055513042
20050623	-0.011451639	0.0000455	0.0000358	0.21298809
20050624	-0.007500625	0.0000284	0.0000265	0.068581525
20050627	-0.000419851	0.0000258	0.0000226	0.123785964
20050628	0.009324597	0.0000129	0.0000127	0.014414457
20050629	-0.001664586	0.0000183	0.0000189	-0.032192162
20050630	-0.007419758	0.00003	0.0000171	0.431637965
20050701	0.003695616	0.0000253	0.000024	0.05510282
20050705	0.008200837	0.0000273	0.0000295	-0.080265076
20050706	-0.008300133	0.0000239	0.0000204	0.144321647
20050707	0.002427184	0.0000445	0.0000379	0.149069426
20050708	0.012106538	0.0000221	0.0000203	0.081352745
20050711	0.006517076	0.0000246	0.0000227	0.07969006
20050712	0.00163921	0.0000256	0.0000215	0.161345687
20050713	0.001063743	0.0000189	0.0000187	0.013977585
20050714	0.003106098	0.0000339	0.0000295	0.131475156
20050715	0.000407432	0.0000151	0.0000152	-0.009369146
20050718	-0.004642828	0.0000115	0.0000127	-0.103454131
20050719	0.006546645	0.0000223	0.000024	-0.078372839
20050720	0.004390244	0.000031	0.0000293	0.055437981
20050721	-0.006880363	0.000056	0.0000487	0.130590515
20050722	0.006031461	0.0000207	0.0000219	-0.058270429
20050725	-0.004050879	0.0000193	0.0000201	-0.042422374
20050726	0.00252176	0.0000254	0.0000308	-0.212851902
20050727	0.004462837	0.0000182	0.0000171	0.057192569
20050728	0.00573552	0.0000215	0.0000178	0.173756398
20050729	-0.00746988	0.0000187	0.0000173	0.073300847
20050801	-0.000161852	0.00002	0.0000179	0.106154231
20050802	0.007365439	0.0000145	0.0000141	0.030059378
20050803	0.001365901	0.0000117	0.0000115	0.014588038
20050804	-0.007783038	0.000013	0.000013	0.000633032
20050805	-0.007116287	0.0000193	0.0000171	0.117938066
20050808	-0.002932074	0.0000199	0.0000228	-0.147316503
20050809	0.007515112	0.000014	0.0000118	0.158547028
20050810	-0.001702611	0.0000362	0.0000286	0.211851864
20050811	0.006984488	0.0000361	0.0000339	0.059044454
20050812	-0.006048875	0.0000317	0.0000351	-0.108188114
20050815	0.003245699	0.0000233	0.000021	0.099072094
20050816	-0.012293756	0.0000338	0.000033	0.0238962
20050817	0.001392073	0.0000391	0.0000377	0.036214606
20050818	-0.001471911	0.0000237	0.0000273	-0.15104603
20050819	0.001310294	0.0000139	0.0000149	-0.070420365
20050822	0.00171751	0.0000314	0.0000257	0.181127931
20050823	-0.003429131	0.0000263	0.0000233	0.115224984
20050824	-0.006636081	0.0000401	0.0000389	0.028438619
20050825	0.002309278	0.0000168	0.0000178	-0.06066206
20050826	-0.005842179	0.0000364	0.0000349	0.042238711
20050829	0.006455885	0.0000285	0.000018	0.367010835
20050830	-0.003453947	0.0000459	0.0000438	0.047042735
20050831	0.009985146	0.0000642	0.0000609	0.050375824
20050901	0.001307296	0.0000616	0.0000515	0.164668576
20050902	-0.003427173	0.0000223	0.0000225	-0.00949522
20050906	0.013264554	0.0000172	0.0000164	0.043518406
20050907	0.002181818	0.0000173	0.0000184	-0.061889963
20050908	-0.003467183	0.0000142	0.0000161	-0.136803364
20050909	0.00720123	0.0000158	0.0000143	0.097972797
20050912	-0.000401671	0.0000137	0.0000111	0.189855727
20050913	-0.007072249	0.0000204	0.000019	0.071520923
20050914	-0.002994739	0.0000236	0.0000202	0.14520395
20050915	0.000324728	0.0000276	0.0000252	0.08917827
20050916	0.003814316	0.0000167	0.0000171	-0.024959845
20050919	-0.005901851	0.0000175	0.0000135	0.228542447
20050920	-0.006994144	0.0000387	0.0000342	0.115505237
20050921	-0.00990991	0.0000318	0.0000305	0.041322412
20050922	0.00463231	0.0000573	0.0000541	0.056117714
20050923	0.000905723	0.0000275	0.0000254	0.077987501
20050926	-0.000740375	0.0000284	0.0000246	0.134000393
20050927	0.0000823	0.0000407	0.0000304	0.253424156
20050928	0.001564043	0.0000263	0.0000287	-0.089814106
20050929	0.009369606	0.000045	0.0000424	0.057675276
20050930	0.00024428	0.0000225	0.0000221	0.016171296
20051003	-0.001302507	0.0000265	0.000031	-0.169797956
20051004	-0.010596674	0.0000375	0.0000301	0.19678519
20051005	-0.014417532	0.0000603	0.0000569	0.055733936
20051006	-0.004095963	0.000110611	0.000115163	-0.04115512
20051007	0.004532483	0.0000364	0.0000343	0.057667095
20051010	-0.00760361	0.0000571	0.000056	0.020004306
20051011	-0.001936516	0.0000643	0.0000453	0.296134758
20051012	-0.00590518	0.0000905	0.000084	0.072099492
20051013	-0.000763747	0.000106367	0.000095	0.106602601
20051014	0.008577495	0.0000542	0.0000498	0.081330167
20051017	0.002526103	0.0000368	0.0000316	0.141839953
20051018	-0.009826978	0.0000305	0.0000314	-0.028570201
20051019	0.014844346	0.0000792	0.000078	0.015784298
20051020	-0.015880976	0.00010229	0.000091	0.110851284
20051021	0.002378121	0.0000693	0.0000694	-0.002327611
20051024	0.017031012	0.0000499	0.000048	0.03841173
20051025	-0.002416063	0.0000483	0.0000405	0.163216278
20051026	-0.004259228	0.0000697	0.0000675	0.032368081
20051027	-0.010483939	0.0000364	0.0000375	-0.028683727
20051028	0.016273945	0.0000612	0.0000557	0.09027919
20051031	0.006672227	0.0000299	0.0000302	-0.009811279
20051101	-0.003314002	0.0000216	0.0000191	0.116544015
20051102	0.011055694	0.0000294	0.0000321	-0.091299856
20051103	0.004275261	0.0000312	0.0000299	0.041929837
20051104	-0.0002456	0.0000291	0.0000289	0.007884686
20051107	0.002620373	0.0000251	0.0000241	0.037169
20051108	-0.003021888	0.0000145	0.0000138	0.048182886
20051109	0.001474564	0.0000295	0.0000269	0.09019327
20051110	0.008916155	0.000043	0.000036	0.162846464
20051111	0.002594454	0.00000903	0.00000928	-0.028134793
20051114	0.0000809	0.0000186	0.0000174	0.06849579
20051115	-0.004123878	0.0000278	0.0000272	0.018787408
20051116	0.002435856	0.000022	0.0000202	0.080331268
20051117	0.008747773	0.000019	0.000019	0.000706122
20051118	0.004416252	0.0000266	0.0000264	0.011147101
20051121	0.005436086	0.000021	0.0000207	0.013250241
20051122	0.004691103	0.0000255	0.0000208	0.182630433
20051123	0.004115226	0.0000152	0.0000142	0.065415242
20051128	-0.005753468	0.0000204	0.0000201	0.016172219
20051129	-0.000475624	0.0000246	0.0000259	-0.049736899
20051130	-0.006027441	0.0000323	0.0000349	-0.077644653
20051201	0.012686508	0.0000159	0.000013	0.179818322
20051202	-0.000393949	0.0000153	0.000015	0.023161809
20051205	-0.001812879	0.0000183	0.0000174	0.052091402
20051206	0.000710676	0.0000257	0.0000227	0.115076023
20051207	-0.004497751	0.00003	0.0000282	0.059775812
20051208	-0.001109702	0.0000418	0.000035	0.162072798
20051209	0.003094747	0.0000237	0.0000184	0.22720074
20051212	0.000553754	0.0000177	0.0000182	-0.031762586
20051213	0.005455408	0.0000258	0.0000239	0.074097259
20051214	0.004639459	0.0000212	0.0000181	0.145455831
20051215	-0.00180025	0.000022	0.0000145	0.340645796
20051216	-0.007213989	0.0000135	0.0000127	0.064062094
20051219	-0.006555564	0.0000188	0.0000171	0.092888648
20051220	-0.0000795	0.000024	0.0000236	0.01516534
20051221	0.002782858	0.0000224	0.0000232	-0.039144189
20051222	0.004202347	0.0000108	0.00000669	0.38212197
20051223	0.000789578	0.00000827	0.00000713	0.137665811
20051227	-0.009783037	0.0000298	0.0000265	0.109923132
20051228	0.000796749	0.0000112	0.00000985	0.123527022
20051229	-0.002388345	0.0000145	0.0000115	0.206006251
20051230	-0.005985157	0.0000148	0.0000154	-0.040490105
20060103	0.017662171	0.0000556	0.0000493	0.11262244
20060104	0.004023351	0.0000307	0.0000258	0.161549075
20060105	-0.000314292	0.0000269	0.0000263	0.022485994
20060106	0.009431738	0.0000252	0.0000255	-0.011479783
20060109	0.003815308	0.0000157	0.0000137	0.127406283
20060110	-0.000232702	0.0000175	0.0000165	0.058236404
20060111	0.003568935	0.0000221	0.0000225	-0.017226269
20060112	-0.005875532	0.0000153	0.0000163	-0.06949537
20060113	0.000855432	0.0000217	0.000022	-0.014849495
20060117	-0.003496503	0.0000158	0.0000151	0.046329784
20060118	-0.003586745	0.0000328	0.0000258	0.211085635
20060119	0.004538696	0.0000161	0.0000144	0.101910906
20060120	-0.01744956	0.0000426	0.0000351	0.175864702
20060123	0.001506382	0.0000249	0.0000262	-0.049884933
20060124	0.002216593	0.000028	0.0000234	0.164709049
20060125	-0.001026856	0.0000566	0.0000523	0.076145024
20060126	0.007432593	0.0000287	0.0000287	-0.00051748
20060127	0.006985323	0.0000277	0.0000273	0.012734835
20060130	0.001792673	0.0000112	0.0000107	0.047781401
20060131	-0.004590368	0.0000271	0.0000284	-0.044515976
20060201	0.002266688	0.00004	0.0000414	-0.035617472
20060202	-0.008734306	0.0000451	0.0000452	-0.001552135
20060203	-0.005507041	0.0000386	0.0000371	0.038347755
20060206	0.001186615	0.0000237	0.0000214	0.093530606
20060207	-0.007822377	0.0000394	0.000035	0.111553432
20060208	0.00836187	0.0000204	0.0000194	0.048652817
20060209	-0.000868741	0.0000216	0.0000246	-0.138189026
20060210	0.002450399	0.0000462	0.0000428	0.073927522
20060213	-0.002759817	0.0000216	0.0000184	0.150263096
20060214	0.009804697	0.0000342	0.0000313	0.086387665
20060215	0.003367003	0.0000433	0.0000481	-0.109113963
20060216	0.007335727	0.0000134	0.0000111	0.172696518
20060217	-0.001549427	0.0000113	0.0000114	-0.006067864
20060221	-0.002715705	0.0000224	0.0000231	-0.02904157
20060222	0.007002256	0.000017	0.0000128	0.245058895
20060223	-0.003167735	0.0000244	0.0000218	0.105389981
20060224	0.001627655	0.0000155	0.0000125	0.191177172
20060227	0.003482164	0.0000135	0.0000104	0.226017492
20060228	-0.010950031	0.0000277	0.0000242	0.126141154
20060301	0.008888196	0.0000156	0.0000147	0.053963213
20060302	-0.001391036	0.0000302	0.0000275	0.089266926
20060303	-0.00177991	0.0000354	0.0000326	0.079956916
20060306	-0.006512133	0.0000291	0.0000276	0.052608557
20060307	-0.002262973	0.0000288	0.0000281	0.02297617
20060308	0.002424527	0.0000311	0.0000317	-0.019857239
20060309	-0.004681283	0.0000207	0.0000176	0.152826528
20060310	0.00752528	0.0000395	0.0000377	0.044986877
20060313	0.002256283	0.0000161	0.0000151	0.066689293
20060314	0.010091601	0.0000172	0.0000168	0.022343437
